order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,quantity,discount,sales,profit
ORD-101913,2025-01-14,2025-01-15,CU-10015,David Rodriguez,Corporate,United States,Charlotte,North Carolina,South,PRD-FUR-4215,Furniture,Furnishings,Furnishings Deluxe 879,9,0.15,4808.95,510.45
ORD-101914,2023-01-22,2023-01-24,CU-10130,Mary Garcia,Corporate,United States,Detroit,Michigan,Central,PRD-OFF-4098,Office Supplies,Storage,Storage Pro 988,5,0.0,381.61,59.98
ORD-101915,2023-08-30,2023-09-06,CU-10231,Susan Williams,Consumer,United States,Reno,Nevada,West,PRD-TEC-1682,Technology,Phones,Phones Executive 604,9,0.15,9574.07,3321.47
ORD-101916,2024-10-08,2024-10-14,CU-10110,Michael Brown,Home Office,United States,Newark,New Jersey,East,PRD-FUR-6924,Furniture,Furnishings,Furnishings Advanced 546,1,0.0,768.03,-67.51
ORD-101917,2023-11-22,2023-11-24,CU-10019,Patricia Lopez,Consumer,United States,Reno,Nevada,West,PRD-FUR-1480,Furniture,Chairs,Chairs Standard 351,6,0.0,4633.4,1571.81
ORD-101918,2025-06-20,2025-06-25,CU-10060,Robert Wilson,Consumer,United States,Columbus,Ohio,Central,PRD-TEC-6347,Technology,Copiers,Copiers Deluxe 267,1,0.2,768.43,-32.66
ORD-101919,2023-01-09,2023-01-10,CU-10149,Linda Martin,Home Office,United States,Seattle,Washington,West,PRD-TEC-3038,Technology,Machines,Machines Pro 876,7,0.15,8136.15,928.93
ORD-101920,2023-03-08,2023-03-13,CU-10121,William Thomas,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-9608,Office Supplies,Art,Art Deluxe 628,6,0.1,539.05,77.33
ORD-101921,2023-11-04,2023-11-07,CU-10168,Jennifer Thomas,Corporate,United States,Chicago,Illinois,Central,PRD-FUR-6816,Furniture,Tables,Tables Classic 248,4,0.15,2379.95,656.81
ORD-101922,2023-07-21,2023-07-26,CU-10175,Sarah Jones,Home Office,United States,Eugene,Oregon,West,PRD-OFF-6379,Office Supplies,Art,Art Elite 444,6,0.0,198.14,27.26
ORD-101923,2024-09-13,2024-09-16,CU-10256,James Johnson,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-9362,Office Supplies,Binders,Binders Basic 624,9,0.2,648.27,141.68
ORD-101924,2023-10-06,2023-10-12,CU-10130,Mary Garcia,Consumer,United States,Ann Arbor,Michigan,Central,PRD-FUR-6449,Furniture,Bookcases,Bookcases Pro 554,7,0.1,3504.76,119.63
ORD-101925,2025-11-07,2025-11-12,CU-10039,Richard Rodriguez,Corporate,United States,Newark,New Jersey,East,PRD-OFF-2924,Office Supplies,Storage,Storage Basic 557,8,0.0,899.07,31.44
ORD-101926,2023-09-16,2023-09-18,CU-10263,John Smith,Home Office,United States,Savannah,Georgia,South,PRD-TEC-6966,Technology,Machines,Machines Classic 710,8,0.15,952.54,273.46
ORD-101927,2024-08-05,2024-08-10,CU-10158,Elizabeth Thomas,Home Office,United States,Memphis,Tennessee,South,PRD-FUR-6404,Furniture,Furnishings,Furnishings Executive 235,4,0.4,1502.6,-137.18
ORD-101928,2025-01-15,2025-01-20,CU-10113,Susan Thomas,Corporate,United States,Houston,Texas,Central,PRD-OFF-8908,Office Supplies,Art,Art Basic 739,1,0.0,19.25,1.84
ORD-101929,2025-03-24,2025-03-27,CU-10101,Linda Williams,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-6972,Technology,Machines,Machines Basic 205,8,0.2,778.67,-6.65
ORD-101930,2024-11-19,2024-11-24,CU-10123,Joseph Jackson,Home Office,United States,Cleveland,Ohio,Central,PRD-OFF-8924,Office Supplies,Storage,Storage Executive 920,3,0.1,145.14,-7.0
ORD-101931,2025-04-29,2025-05-03,CU-10260,Charles Miller,Corporate,United States,Philadelphia,Pennsylvania,East,PRD-TEC-6400,Technology,Phones,Phones Pro 614,7,0.4,1433.62,-151.39
ORD-101932,2025-08-23,2025-08-28,CU-10164,Thomas Rodriguez,Home Office,United States,San Diego,California,West,PRD-TEC-7885,Technology,Copiers,Copiers Deluxe 328,7,0.1,7426.02,2117.68
ORD-101933,2023-03-15,2023-03-20,CU-10294,James Martin,Consumer,United States,Houston,Texas,Central,PRD-OFF-5670,Office Supplies,Storage,Storage Deluxe 711,2,0.0,94.97,-6.56
ORD-101934,2023-04-10,2023-04-11,CU-10097,Charles Jackson,Consumer,United States,Spokane,Washington,West,PRD-OFF-2028,Office Supplies,Labels,Labels Pro 289,1,0.4,64.37,7.04
ORD-101935,2025-12-26,2025-12-31,CU-10108,Jessica Davis,Home Office,United States,Cleveland,Ohio,Central,PRD-FUR-9907,Furniture,Furnishings,Furnishings Classic 542,7,0.0,1828.37,401.46
ORD-101936,2024-04-21,2024-04-24,CU-10262,Richard Davis,Consumer,United States,Jersey City,New Jersey,East,PRD-TEC-5221,Technology,Copiers,Copiers Executive 399,8,0.15,4412.46,1209.52
ORD-101937,2025-08-06,2025-08-12,CU-10286,Linda Wilson,Home Office,United States,Spokane,Washington,West,PRD-OFF-5953,Office Supplies,Art,Art Deluxe 552,10,0.4,255.81,18.37
ORD-101938,2024-07-12,2024-07-17,CU-10290,Sarah Thomas,Home Office,United States,Eugene,Oregon,West,PRD-OFF-6358,Office Supplies,Binders,Binders Basic 363,7,0.2,167.89,-4.25
ORD-101939,2024-11-07,2024-11-14,CU-10223,David Anderson,Consumer,United States,Charlotte,North Carolina,South,PRD-TEC-7366,Technology,Accessories,Accessories Pro 256,7,0.3,323.93,-5.14
ORD-101940,2025-03-10,2025-03-14,CU-10265,Linda Garcia,Consumer,United States,New York City,New York,East,PRD-TEC-4404,Technology,Machines,Machines Deluxe 780,3,0.0,747.56,-27.45
ORD-101941,2024-04-16,2024-04-20,CU-10285,John Jones,Home Office,United States,Dallas,Texas,Central,PRD-TEC-5007,Technology,Phones,Phones Deluxe 627,7,0.2,7452.0,729.45
ORD-101942,2023-04-16,2023-04-19,CU-10168,Jennifer Thomas,Home Office,United States,Ann Arbor,Michigan,Central,PRD-OFF-3158,Office Supplies,Art,Art Advanced 945,8,0.2,445.35,8.31
ORD-101943,2025-03-21,2025-03-27,CU-10245,Susan Martin,Home Office,United States,Raleigh,North Carolina,South,PRD-OFF-5117,Office Supplies,Paper,Paper Executive 329,3,0.3,99.29,2.74
ORD-101944,2024-06-02,2024-06-04,CU-10021,William Johnson,Consumer,United States,Philadelphia,Pennsylvania,East,PRD-TEC-2518,Technology,Copiers,Copiers Classic 356,8,0.1,1793.29,23.13
ORD-101945,2025-12-16,2025-12-19,CU-10011,Susan Davis,Home Office,United States,Ann Arbor,Michigan,Central,PRD-FUR-4044,Furniture,Tables,Tables Deluxe 424,9,0.1,2604.79,797.64
ORD-101946,2025-10-22,2025-10-29,CU-10243,James Martinez,Consumer,United States,Nashville,Tennessee,South,PRD-OFF-9280,Office Supplies,Labels,Labels Pro 898,5,0.3,99.79,-12.94
ORD-101947,2023-06-08,2023-06-14,CU-10251,Elizabeth Moore,Consumer,United States,Buffalo,New York,East,PRD-FUR-7658,Furniture,Chairs,Chairs Basic 457,8,0.15,5543.04,777.08
ORD-101948,2025-01-11,2025-01-16,CU-10010,Michael Jackson,Consumer,United States,Springfield,Illinois,Central,PRD-TEC-9254,Technology,Machines,Machines Advanced 731,10,0.1,10913.14,90.2
ORD-101949,2024-02-01,2024-02-02,CU-10159,David Williams,Home Office,United States,Worcester,Massachusetts,East,PRD-TEC-8467,Technology,Accessories,Accessories Elite 326,1,0.0,1139.2,-108.94
ORD-101950,2024-08-11,2024-08-14,CU-10102,Mary Hernandez,Corporate,United States,Orlando,Florida,South,PRD-FUR-7962,Furniture,Tables,Tables Pro 390,4,0.0,481.13,-28.96
ORD-101951,2025-04-22,2025-04-25,CU-10203,Jennifer Hernandez,Consumer,United States,Newark,New Jersey,East,PRD-OFF-6543,Office Supplies,Binders,Binders Executive 464,6,0.4,191.27,2.47
ORD-101952,2023-11-03,2023-11-07,CU-10233,David Brown,Consumer,United States,San Diego,California,West,PRD-OFF-8153,Office Supplies,Art,Art Pro 247,8,0.2,114.97,34.69
ORD-101953,2025-09-25,2025-09-26,CU-10218,Patricia Rodriguez,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-FUR-4947,Furniture,Tables,Tables Elite 814,9,0.1,1033.67,263.69
ORD-101954,2025-01-17,2025-01-24,CU-10096,David Smith,Home Office,United States,Seattle,Washington,West,PRD-OFF-1918,Office Supplies,Storage,Storage Basic 851,10,0.3,814.5,12.56
ORD-101955,2025-06-24,2025-06-29,CU-10151,Karen Williams,Home Office,United States,Seattle,Washington,West,PRD-TEC-6421,Technology,Machines,Machines Pro 251,5,0.2,2591.14,425.05
ORD-101956,2023-08-15,2023-08-20,CU-10012,Joseph Martin,Consumer,United States,San Francisco,California,West,PRD-TEC-4118,Technology,Phones,Phones Advanced 827,5,0.0,2541.46,389.85
ORD-101957,2024-08-05,2024-08-09,CU-10186,Joseph Jackson,Consumer,United States,Spokane,Washington,West,PRD-FUR-9851,Furniture,Chairs,Chairs Advanced 593,6,0.0,3869.5,-574.82
ORD-101958,2024-07-31,2024-08-01,CU-10207,Mary Taylor,Corporate,United States,Springfield,Illinois,Central,PRD-FUR-4013,Furniture,Tables,Tables Elite 905,8,0.0,472.92,-44.62
ORD-101959,2024-11-29,2024-12-05,CU-10086,Jessica Jackson,Consumer,United States,Spokane,Washington,West,PRD-OFF-2546,Office Supplies,Labels,Labels Advanced 489,9,0.0,436.84,11.93
ORD-101960,2025-10-07,2025-10-13,CU-10121,William Thomas,Consumer,United States,San Diego,California,West,PRD-FUR-2206,Furniture,Bookcases,Bookcases Advanced 945,10,0.1,1092.31,-28.76
ORD-101961,2025-09-26,2025-10-01,CU-10108,Jessica Davis,Consumer,United States,Raleigh,North Carolina,South,PRD-TEC-6473,Technology,Accessories,Accessories Basic 144,7,0.2,5391.38,1423.42
ORD-101962,2024-02-19,2024-02-26,CU-10188,James Brown,Corporate,United States,Tampa,Florida,South,PRD-OFF-3986,Office Supplies,Storage,Storage Pro 690,5,0.2,419.9,26.32
ORD-101963,2025-07-10,2025-07-11,CU-10297,Elizabeth Wilson,Consumer,United States,Las Vegas,Nevada,West,PRD-TEC-4609,Technology,Copiers,Copiers Elite 224,9,0.0,710.57,-97.21
ORD-101964,2025-06-11,2025-06-18,CU-10001,William Davis,Home Office,United States,Philadelphia,Pennsylvania,East,PRD-FUR-6647,Furniture,Furnishings,Furnishings Pro 150,4,0.0,3581.86,407.22
ORD-101965,2025-12-08,2025-12-12,CU-10238,John Miller,Consumer,United States,Nashville,Tennessee,South,PRD-OFF-7573,Office Supplies,Labels,Labels Classic 237,7,0.2,595.33,37.74
ORD-101966,2024-09-18,2024-09-22,CU-10014,Jennifer Anderson,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-2968,Office Supplies,Labels,Labels Advanced 499,10,0.0,1189.06,-156.41
ORD-101967,2024-02-24,2024-02-27,CU-10205,William Garcia,Home Office,United States,Reno,Nevada,West,PRD-TEC-9600,Technology,Machines,Machines Advanced 145,1,0.15,618.05,179.01
ORD-101968,2025-05-02,2025-05-08,CU-10242,Richard Jackson,Home Office,United States,Portland,Oregon,West,PRD-FUR-4911,Furniture,Chairs,Chairs Classic 844,8,0.4,1309.53,98.95
ORD-101969,2025-02-04,2025-02-11,CU-10170,Karen Moore,Corporate,United States,Chicago,Illinois,Central,PRD-OFF-2008,Office Supplies,Labels,Labels Classic 869,2,0.0,43.26,6.74
ORD-101970,2025-02-17,2025-02-20,CU-10218,Patricia Rodriguez,Corporate,United States,Jersey City,New Jersey,East,PRD-FUR-5019,Furniture,Chairs,Chairs Executive 699,10,0.1,1896.99,310.27
ORD-101971,2025-09-06,2025-09-11,CU-10110,Michael Brown,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-FUR-5534,Furniture,Furnishings,Furnishings Advanced 337,4,0.0,1320.04,-162.85
ORD-101972,2025-10-02,2025-10-05,CU-10245,Susan Martin,Home Office,United States,New York City,New York,East,PRD-FUR-4621,Furniture,Furnishings,Furnishings Deluxe 397,6,0.0,923.32,-75.05
ORD-101973,2023-06-19,2023-06-23,CU-10235,Elizabeth Anderson,Consumer,United States,Charlotte,North Carolina,South,PRD-TEC-2292,Technology,Accessories,Accessories Classic 482,1,0.4,632.67,134.37
ORD-101974,2025-07-28,2025-07-31,CU-10104,Linda Rodriguez,Consumer,United States,Jersey City,New Jersey,East,PRD-OFF-1518,Office Supplies,Storage,Storage Deluxe 458,4,0.2,272.01,26.51
ORD-101975,2023-10-16,2023-10-20,CU-10080,Elizabeth Davis,Home Office,United States,Philadelphia,Pennsylvania,East,PRD-FUR-2645,Furniture,Furnishings,Furnishings Advanced 561,6,0.1,4822.41,-242.41
ORD-101976,2025-04-13,2025-04-18,CU-10193,Susan Jones,Home Office,United States,Tampa,Florida,South,PRD-OFF-2739,Office Supplies,Storage,Storage Pro 509,10,0.15,265.2,-4.51
ORD-101977,2023-05-04,2023-05-11,CU-10034,Barbara Miller,Corporate,United States,Philadelphia,Pennsylvania,East,PRD-TEC-9594,Technology,Copiers,Copiers Basic 737,4,0.0,1071.47,-103.5
ORD-101978,2023-05-26,2023-05-31,CU-10279,Jessica Davis,Consumer,United States,Miami,Florida,South,PRD-TEC-6323,Technology,Machines,Machines Advanced 559,6,0.0,4674.34,-465.69
ORD-101979,2025-10-19,2025-10-20,CU-10096,David Smith,Corporate,United States,Ann Arbor,Michigan,Central,PRD-FUR-3665,Furniture,Chairs,Chairs Executive 393,3,0.2,904.07,-7.31
ORD-101980,2023-01-07,2023-01-09,CU-10063,William Jackson,Corporate,United States,Eugene,Oregon,West,PRD-TEC-5032,Technology,Machines,Machines Standard 779,4,0.0,5051.89,1138.57
ORD-101981,2024-08-27,2024-08-29,CU-10141,Charles Taylor,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-9609,Office Supplies,Storage,Storage Classic 801,1,0.1,9.74,3.05
ORD-101982,2023-06-07,2023-06-08,CU-10226,Charles Miller,Consumer,United States,Dallas,Texas,Central,PRD-OFF-8988,Office Supplies,Paper,Paper Elite 365,2,0.15,8.59,1.43
ORD-101983,2024-11-23,2024-11-27,CU-10034,Barbara Miller,Corporate,United States,Tampa,Florida,South,PRD-OFF-1202,Office Supplies,Storage,Storage Elite 641,6,0.3,113.61,5.23
ORD-101984,2023-10-15,2023-10-20,CU-10174,Patricia Brown,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-6393,Office Supplies,Labels,Labels Elite 549,10,0.0,479.19,63.69
ORD-101985,2023-12-30,2024-01-05,CU-10155,Michael Hernandez,Home Office,United States,Seattle,Washington,West,PRD-FUR-1112,Furniture,Chairs,Chairs Basic 263,10,0.15,4636.43,-440.09
ORD-101986,2023-06-22,2023-06-24,CU-10262,Richard Davis,Home Office,United States,Detroit,Michigan,Central,PRD-FUR-5947,Furniture,Bookcases,Bookcases Standard 522,6,0.0,1084.56,-104.08
ORD-101987,2023-03-29,2023-03-31,CU-10026,Barbara Martin,Home Office,United States,Cleveland,Ohio,Central,PRD-TEC-3041,Technology,Copiers,Copiers Executive 472,10,0.4,5019.42,-284.56
ORD-101988,2024-05-21,2024-05-27,CU-10197,Linda Brown,Corporate,United States,Charlotte,North Carolina,South,PRD-OFF-2611,Office Supplies,Storage,Storage Elite 420,4,0.0,350.89,103.94
ORD-101989,2024-01-26,2024-01-27,CU-10264,Patricia Anderson,Consumer,United States,Chicago,Illinois,Central,PRD-OFF-3417,Office Supplies,Art,Art Standard 341,5,0.0,169.16,36.14
ORD-101990,2024-05-30,2024-06-03,CU-10089,Susan Miller,Home Office,United States,Nashville,Tennessee,South,PRD-FUR-9796,Furniture,Tables,Tables Pro 242,6,0.15,1325.3,-93.48
ORD-101991,2025-05-18,2025-05-22,CU-10020,Barbara Lee,Consumer,United States,Memphis,Tennessee,South,PRD-OFF-8696,Office Supplies,Paper,Paper Deluxe 767,10,0.3,432.26,88.25
ORD-101992,2024-09-11,2024-09-12,CU-10276,Jessica Thomas,Consumer,United States,Nashville,Tennessee,South,PRD-FUR-7068,Furniture,Furnishings,Furnishings Advanced 282,5,0.1,3448.85,687.97
ORD-101993,2023-05-30,2023-05-31,CU-10252,Karen Hernandez,Consumer,United States,Eugene,Oregon,West,PRD-OFF-8952,Office Supplies,Storage,Storage Standard 542,6,0.1,67.2,9.86
ORD-101994,2025-06-08,2025-06-15,CU-10119,Joseph Jones,Home Office,United States,Chicago,Illinois,Central,PRD-TEC-8527,Technology,Phones,Phones Standard 914,9,0.0,8907.76,2124.8
ORD-101995,2025-05-23,2025-05-28,CU-10010,Michael Jackson,Consumer,United States,Orlando,Florida,South,PRD-TEC-2321,Technology,Machines,Machines Advanced 567,4,0.1,2096.87,-240.33
ORD-101996,2025-05-23,2025-05-29,CU-10296,James Lopez,Consumer,United States,San Diego,California,West,PRD-OFF-7143,Office Supplies,Paper,Paper Basic 824,8,0.0,358.49,35.06
ORD-101997,2023-01-13,2023-01-19,CU-10285,John Jones,Consumer,United States,Cleveland,Ohio,Central,PRD-OFF-1188,Office Supplies,Art,Art Executive 616,7,0.1,331.88,40.96
ORD-101998,2024-10-28,2024-11-02,CU-10183,Mary Smith,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-6364,Office Supplies,Storage,Storage Standard 266,6,0.1,236.06,48.15
ORD-101999,2023-05-18,2023-05-21,CU-10150,Karen Johnson,Home Office,United States,Boston,Massachusetts,East,PRD-TEC-8026,Technology,Accessories,Accessories Elite 865,2,0.0,995.01,185.33
ORD-102000,2024-04-14,2024-04-18,CU-10182,Susan Rodriguez,Corporate,United States,Philadelphia,Pennsylvania,East,PRD-FUR-8636,Furniture,Furnishings,Furnishings Deluxe 608,3,0.4,305.22,82.91
ORD-102001,2023-03-22,2023-03-28,CU-10101,Linda Williams,Consumer,United States,Seattle,Washington,West,PRD-TEC-6033,Technology,Phones,Phones Classic 164,9,0.1,7102.03,189.29
ORD-102002,2025-06-26,2025-07-02,CU-10163,Sarah Miller,Consumer,United States,Los Angeles,California,West,PRD-OFF-2722,Office Supplies,Storage,Storage Executive 350,8,0.1,216.05,-6.63
ORD-102003,2023-02-03,2023-02-08,CU-10257,Linda Taylor,Consumer,United States,Atlanta,Georgia,South,PRD-OFF-7840,Office Supplies,Storage,Storage Basic 789,1,0.0,98.61,-2.79
ORD-102004,2024-09-01,2024-09-06,CU-10190,Sarah Johnson,Consumer,United States,New York City,New York,East,PRD-FUR-2026,Furniture,Tables,Tables Basic 177,5,0.15,298.25,100.29
ORD-102005,2025-05-19,2025-05-25,CU-10281,Robert Martinez,Consumer,United States,Nashville,Tennessee,South,PRD-FUR-9119,Furniture,Bookcases,Bookcases Classic 982,1,0.1,205.36,35.35
ORD-102006,2024-06-07,2024-06-09,CU-10104,Linda Rodriguez,Consumer,United States,Columbus,Ohio,Central,PRD-FUR-5788,Furniture,Furnishings,Furnishings Advanced 167,1,0.0,734.07,-105.71
ORD-102007,2023-08-15,2023-08-17,CU-10062,Joseph Moore,Corporate,United States,Eugene,Oregon,West,PRD-TEC-6854,Technology,Copiers,Copiers Basic 236,1,0.0,1497.83,283.85
ORD-102008,2025-05-16,2025-05-23,CU-10237,Elizabeth Jackson,Corporate,United States,San Francisco,California,West,PRD-FUR-8870,Furniture,Furnishings,Furnishings Classic 602,7,0.0,3182.92,-130.92
ORD-102009,2025-08-09,2025-08-15,CU-10039,Richard Rodriguez,Home Office,United States,Seattle,Washington,West,PRD-TEC-5143,Technology,Machines,Machines Classic 758,3,0.15,958.79,29.36
ORD-102010,2024-10-15,2024-10-18,CU-10256,James Johnson,Home Office,United States,Tampa,Florida,South,PRD-OFF-1656,Office Supplies,Paper,Paper Basic 216,9,0.3,528.21,126.47
ORD-102011,2024-05-22,2024-05-28,CU-10054,Barbara Davis,Home Office,United States,Ann Arbor,Michigan,Central,PRD-OFF-1540,Office Supplies,Labels,Labels Deluxe 682,2,0.3,93.83,19.72
ORD-102012,2025-01-10,2025-01-13,CU-10156,Linda Rodriguez,Corporate,United States,Seattle,Washington,West,PRD-FUR-1893,Furniture,Bookcases,Bookcases Basic 131,7,0.4,1023.62,-149.23
ORD-102013,2025-08-16,2025-08-22,CU-10038,Jennifer Thomas,Home Office,United States,Springfield,Illinois,Central,PRD-TEC-5374,Technology,Accessories,Accessories Standard 156,6,0.1,5899.68,1102.56
ORD-102014,2024-08-01,2024-08-08,CU-10018,Robert Wilson,Corporate,United States,Memphis,Tennessee,South,PRD-TEC-1149,Technology,Machines,Machines Standard 918,2,0.0,212.23,40.23
ORD-102015,2024-07-21,2024-07-22,CU-10158,Elizabeth Thomas,Consumer,United States,Miami,Florida,South,PRD-OFF-1376,Office Supplies,Art,Art Elite 804,8,0.15,418.57,-42.95
ORD-102016,2024-09-28,2024-10-03,CU-10218,Patricia Rodriguez,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-5239,Office Supplies,Storage,Storage Basic 252,7,0.4,162.2,-19.52
ORD-102017,2025-04-28,2025-05-02,CU-10042,Linda Johnson,Home Office,United States,New York City,New York,East,PRD-OFF-4672,Office Supplies,Art,Art Pro 336,4,0.15,198.13,35.63
ORD-102018,2023-03-01,2023-03-05,CU-10125,Sarah Smith,Home Office,United States,Eugene,Oregon,West,PRD-OFF-1934,Office Supplies,Labels,Labels Classic 773,5,0.1,442.13,74.96
ORD-102019,2024-06-18,2024-06-25,CU-10116,David Brown,Home Office,United States,Worcester,Massachusetts,East,PRD-TEC-4139,Technology,Machines,Machines Basic 513,10,0.0,4596.39,-447.5
ORD-102020,2023-05-02,2023-05-03,CU-10261,Richard Taylor,Consumer,United States,Charlotte,North Carolina,South,PRD-FUR-2321,Furniture,Chairs,Chairs Basic 465,7,0.0,5202.76,425.89
ORD-102021,2025-08-30,2025-08-31,CU-10011,Susan Davis,Corporate,United States,Portland,Oregon,West,PRD-OFF-3262,Office Supplies,Paper,Paper Standard 462,7,0.2,330.03,-14.85
ORD-102022,2024-10-07,2024-10-08,CU-10079,Patricia Lopez,Corporate,United States,Los Angeles,California,West,PRD-OFF-9008,Office Supplies,Binders,Binders Elite 216,10,0.0,1086.13,43.0
ORD-102023,2023-07-29,2023-07-31,CU-10205,William Garcia,Corporate,United States,Los Angeles,California,West,PRD-FUR-5003,Furniture,Tables,Tables Elite 791,5,0.4,825.18,146.05
ORD-102024,2025-01-18,2025-01-25,CU-10102,Mary Hernandez,Corporate,United States,Springfield,Illinois,Central,PRD-FUR-3321,Furniture,Chairs,Chairs Executive 211,6,0.15,3151.11,-47.05
ORD-102025,2025-04-26,2025-05-03,CU-10043,David Wilson,Consumer,United States,Cleveland,Ohio,Central,PRD-OFF-6094,Office Supplies,Storage,Storage Standard 511,9,0.0,708.6,-10.73
ORD-102026,2023-03-06,2023-03-08,CU-10098,Linda Martin,Home Office,United States,Spokane,Washington,West,PRD-OFF-3808,Office Supplies,Labels,Labels Deluxe 945,6,0.2,406.9,117.17
ORD-102027,2025-11-06,2025-11-11,CU-10015,David Rodriguez,Corporate,United States,Dallas,Texas,Central,PRD-FUR-6867,Furniture,Furnishings,Furnishings Elite 699,8,0.15,5011.95,1533.83
ORD-102028,2024-01-06,2024-01-09,CU-10242,Richard Jackson,Corporate,United States,Memphis,Tennessee,South,PRD-OFF-1142,Office Supplies,Storage,Storage Executive 370,10,0.0,402.04,-50.49
ORD-102029,2025-03-02,2025-03-07,CU-10272,David Thomas,Home Office,United States,Reno,Nevada,West,PRD-OFF-5755,Office Supplies,Paper,Paper Classic 472,6,0.2,298.26,89.96
ORD-102030,2025-02-16,2025-02-17,CU-10298,Susan Jackson,Consumer,United States,Newark,New Jersey,East,PRD-OFF-8112,Office Supplies,Binders,Binders Classic 260,6,0.3,493.26,-63.25
ORD-102031,2023-05-04,2023-05-09,CU-10113,Susan Thomas,Consumer,United States,Eugene,Oregon,West,PRD-OFF-3037,Office Supplies,Labels,Labels Standard 506,3,0.4,203.18,-0.34
ORD-102032,2025-03-18,2025-03-25,CU-10029,Elizabeth Williams,Consumer,United States,Spokane,Washington,West,PRD-TEC-6857,Technology,Machines,Machines Basic 352,10,0.0,14242.16,1138.87
ORD-102033,2023-11-15,2023-11-21,CU-10124,Patricia Johnson,Home Office,United States,Orlando,Florida,South,PRD-OFF-6800,Office Supplies,Labels,Labels Executive 843,5,0.2,387.28,79.64
ORD-102034,2025-07-23,2025-07-29,CU-10259,Joseph Anderson,Home Office,United States,Jersey City,New Jersey,East,PRD-FUR-9668,Furniture,Chairs,Chairs Classic 826,5,0.4,1886.69,405.02
ORD-102035,2024-04-13,2024-04-15,CU-10074,John Lopez,Consumer,United States,Houston,Texas,Central,PRD-TEC-5534,Technology,Machines,Machines Executive 983,3,0.15,1638.5,336.3
ORD-102036,2023-03-24,2023-03-27,CU-10199,Susan Lee,Consumer,United States,Columbus,Ohio,Central,PRD-FUR-3150,Furniture,Furnishings,Furnishings Deluxe 616,2,0.0,1726.9,351.73
ORD-102037,2025-12-25,2025-12-31,CU-10082,Charles Williams,Home Office,United States,Worcester,Massachusetts,East,PRD-TEC-5471,Technology,Accessories,Accessories Advanced 273,9,0.3,4355.9,414.61
ORD-102038,2024-01-09,2024-01-11,CU-10107,Charles Martin,Consumer,United States,Columbus,Ohio,Central,PRD-TEC-4065,Technology,Copiers,Copiers Deluxe 848,3,0.3,762.56,179.1
ORD-102039,2023-06-13,2023-06-20,CU-10176,William Martinez,Consumer,United States,New York City,New York,East,PRD-OFF-9551,Office Supplies,Binders,Binders Classic 551,3,0.15,69.56,22.74
ORD-102040,2025-02-28,2025-03-05,CU-10195,Barbara Johnson,Consumer,United States,Springfield,Illinois,Central,PRD-OFF-8424,Office Supplies,Storage,Storage Classic 354,2,0.1,82.71,-9.7
ORD-102041,2024-03-30,2024-03-31,CU-10290,Sarah Thomas,Home Office,United States,Dallas,Texas,Central,PRD-FUR-5508,Furniture,Tables,Tables Classic 560,4,0.1,502.68,148.06
ORD-102042,2023-06-25,2023-07-01,CU-10159,David Williams,Home Office,United States,Houston,Texas,Central,PRD-TEC-8734,Technology,Copiers,Copiers Advanced 721,1,0.0,1088.46,167.35
ORD-102043,2023-11-05,2023-11-07,CU-10014,Jennifer Anderson,Consumer,United States,Miami,Florida,South,PRD-TEC-3152,Technology,Accessories,Accessories Advanced 284,4,0.3,1452.8,343.17
ORD-102044,2024-04-25,2024-04-27,CU-10038,Jennifer Thomas,Consumer,United States,Ann Arbor,Michigan,Central,PRD-OFF-1049,Office Supplies,Storage,Storage Classic 908,10,0.0,242.45,59.93
ORD-102045,2024-08-02,2024-08-03,CU-10238,John Miller,Home Office,United States,Houston,Texas,Central,PRD-OFF-8939,Office Supplies,Binders,Binders Deluxe 124,1,0.2,61.53,6.64
ORD-102046,2024-10-26,2024-10-29,CU-10277,William Davis,Corporate,United States,Austin,Texas,Central,PRD-TEC-5772,Technology,Phones,Phones Basic 443,1,0.1,616.25,27.99
ORD-102047,2025-03-16,2025-03-18,CU-10228,Susan Smith,Consumer,United States,Reno,Nevada,West,PRD-TEC-6307,Technology,Phones,Phones Basic 885,3,0.15,3524.98,820.32
ORD-102048,2023-04-05,2023-04-11,CU-10132,Richard Rodriguez,Corporate,United States,Atlanta,Georgia,South,PRD-OFF-7187,Office Supplies,Storage,Storage Deluxe 402,10,0.0,1037.06,65.2
ORD-102049,2025-07-08,2025-07-11,CU-10017,David Brown,Home Office,United States,Memphis,Tennessee,South,PRD-OFF-3477,Office Supplies,Art,Art Basic 735,2,0.3,20.85,1.64
